Time(dataType: Time)	Temperature(unit: K, dataType: Double)	Humidity(unit: %rF, dataType: Double)
1352984855703	297.57	23.785
1352984857671	297.57	23.785
1352984859675	297.58	23.765
1352984861656	297.58	23.765
1352984863623	297.57	23.765
1352984865645	297.57	23.765
1352984867604	297.57	23.785
1352984869571	297.57	23.785
1352984871585	297.57	23.785
1352984873513	297.57	23.785
1352984875528	297.57	23.785
1352984877524	297.57	23.785
1352984879489	297.57	23.765
1352984881459	297.57	23.765
1352984883494	297.57	23.785
1352984885451	297.57	23.785
1352984887434	297.57	23.785
1352984889429	297.58	23.785
1352984891382	297.58	23.785
1352984893344	297.58	23.805
1352984895358	297.58	23.785
1352984897325	297.58	23.785
1352984899314	297.58	23.805
1352984901327	297.58	23.805
1352984903275	297.59	23.79
1352984905277	297.59	23.79
1352984907279	297.59	23.79
1352984909213	297.58	23.785
1352984911196	297.58	23.765
1352984913227	297.59	23.79
1352984915143	297.58	23.785
1352984917161	297.59	23.79
1352984919146	297.59	23.79
1352984921102	297.59	23.79
1352984923099	297.58	23.765
1352984925114	297.59	23.77
1352984927066	297.58	23.785
1352984929055	297.58	23.785
1352984931072	297.58	23.765
1352984933010	297.59	23.77
1352984935015	297.59	23.77
1352984937015	297.59	23.79
1352984938964	297.59	23.79
1352984940943	297.6	23.79
1352984942964	297.6	23.79
1352984944923	297.59	23.79
1352984946912	297.59	23.79
1352984948909	297.6	23.77
1352984950881	297.59	23.77
1352984952864	297.6	23.79
1352984954865	297.59	23.77
1352984956847	297.6	23.77
1352984958841	297.6	23.77
1352984960826	297.6	23.77
1352984962796	297.59	23.79
1352984964791	297.59	23.79
1352984966769	297.6	23.79
1352984968729	297.6	23.79
1352984970718	297.6	23.79
1352984972738	297.61	23.79
1352984974709	297.6	23.77
1352984976675	297.61	23.79
1352984978693	297.61	23.77
1352984980630	297.61	23.77
1352984982632	297.61	23.75
1352984984651	297.61	23.79
1352984986599	297.61	23.79
1352984988574	297.61	23.79
1352984990611	297.6	23.75
1352984992580	297.6	23.79
1352984994535	297.6	23.79
1352984996552	297.6	23.77
1352984998511	297.6	23.75
1352985000490	297.6	23.79
1352985002505	297.6	23.79
1352985004450	297.6	23.79
1352985006432	297.6	23.79
1352985008439	297.6	23.79
1352985010380	297.6	23.79
1352985012362	297.59	23.77
1352985014374	297.6	23.77
1352985016330	297.6	23.79
1352985018326	297.61	23.77
1352985020343	297.61	23.79
1352985022282	297.61	23.79
1352985024281	297.6	23.77
1352985026279	297.6	23.77
1352985028251	297.61	23.79
1352985030235	297.61	23.79
1352985032211	297.6	23.79
1352985034158	297.61	23.81
1352985036170	297.61	23.79
1352985038167	297.61	23.79
1352985040118	297.61	23.79
1352985042097	297.61	23.79
1352985044115	297.61	23.77
1352985046084	297.61	23.79
1352985048044	297.6	23.81
1352985050057	297.6	23.81
1352985051989	297.6	23.79
1352985053985	297.6	23.79
1352985055979	297.6	23.79
1352985057949	297.6	23.79
1352985059890	297.6	23.79
1352985061908	297.6	23.79
1352985063879	297.6	23.77
1352985065873	297.6	23.77
1352985067902	297.6	23.79
1352985069846	297.6	23.79
1352985071817	297.6	23.79
1352985073836	297.6	23.81
1352985075813	297.6	23.79
1352985077791	297.6	23.79
1352985079808	297.6	23.77
1352985081764	297.59	23.79
1352985083732	297.59	23.79
1352985085741	297.59	23.79
1352985087697	297.59	23.79
1352985089684	297.59	23.79
1352985091706	297.6	23.79
1352985093652	297.6	23.79
1352985095611	297.59	23.81
1352985097637	297.6	23.79
1352985099591	297.6	23.81
1352985101573	297.6	23.81
1352985103574	297.59	23.81
1352985105555	297.59	23.79
1352985107523	297.59	23.79
1352985109527	297.59	23.79
1352985111484	297.6	23.81
1352985113487	297.6	23.79
1352985115498	297.6	23.79
1352985117453	297.6	23.79
1352985119453	297.59	23.81
1352985121440	297.59	23.81
1352985123413	297.59	23.79
1352985125387	297.59	23.79
1352985127424	297.59	23.81
1352985129384	297.59	23.81
1352985131356	297.59	23.81
1352985133359	297.59	23.81
1352985135338	297.59	23.81
1352985137325	297.59	23.81
1352985139315	297.59	23.81
1352985141296	297.59	23.81
1352985143281	297.59	23.81
1352985145283	297.6	23.81
1352985147259	297.6	23.81
1352985149224	297.6	23.83
1352985151256	297.6	23.83
1352985153210	297.61	23.83
1352985155182	297.61	23.83
1352985157149	297.59	23.83
1352985159105	297.6	23.85
1352985161102	297.6	23.85
1352985163122	297.6	23.81
1352985165073	297.6	23.83
1352985167060	297.6	23.83
1352985169078	297.6	23.83
1352985171001	297.6	23.83
1352985172983	297.6	23.83
1352985175018	297.59	23.83
1352985176965	297.59	23.83
1352985178951	297.59	23.81
1352985180975	297.59	23.83
1352985182913	297.59	23.83
1352985184923	297.59	23.85
1352985186929	297.59	23.83
1352985188870	297.59	23.83
1352985190848	297.59	23.85
1352985192864	297.59	23.83
1352985194816	297.58	23.825
1352985196794	297.58	23.845
1352985198802	297.59	23.85
1352985200748	297.58	23.845
1352985202723	297.58	23.825
1352985204737	297.58	23.825
1352985206684	297.59	23.85
1352985208673	297.59	23.83
1352985210676	297.59	23.83
1352985212643	297.59	23.83
1352985214607	297.59	23.85
1352985216626	297.59	23.83
1352985218592	297.59	23.85
1352985220568	297.59	23.85
1352985222569	297.59	23.875
1352985224525	297.59	23.875
1352985226530	297.59	23.85
1352985228548	297.59	23.85
1352985230483	297.59	23.83
1352985232470	297.59	23.83
1352985234482	297.59	23.85
1352985236447	297.59	23.85
1352985238414	297.6	23.85
1352985240415	297.6	23.85
1352985242378	297.59	23.85
1352985244359	297.59	23.85
1352985246370	297.6	23.875
1352985248326	297.6	23.875
1352985250325	297.59	23.875
1352985252325	297.59	23.875
1352985254278	297.6	23.85
1352985256278	297.6	23.85
1352985258286	297.61	23.875
1352985260233	297.61	23.875
1352985262233	297.61	23.85
1352985264209	297.61	23.85
1352985266178	297.6	23.83
1352985268154	297.6	23.83
1352985270159	297.59	23.83
1352985272153	297.59	23.83
1352985274141	297.6	23.83
1352985276158	297.6	23.83
1352985278075	297.6	23.83
1352985280082	297.61	23.85
1352985282058	297.6	23.83
1352985284029	297.6	23.85
1352985286030	297.6	23.83
1352985288051	297.6	23.83
1352985290002	297.6	23.83
1352985291965	297.59	23.83
1352985293967	297.6	23.83
1352985295938	297.6	23.85
1352985297927	297.59	23.83
1352985299971	297.6	23.85
1352985301918	297.59	23.85
1352985303917	297.6	23.83
1352985305935	297.6	23.83
1352985307887	297.6	23.83
1352985309875	297.6	23.83
1352985311880	297.59	23.83
1352985313843	297.59	23.85
1352985315788	297.59	23.85
1352985317785	297.59	23.85
1352985319773	297.59	23.83
1352985321716	297.59	23.83
1352985323731	297.59	23.85
1352985325713	297.58	23.845
1352985327673	297.58	23.845
1352985329707	297.58	23.845
1352985331640	297.58	23.845
1352985333648	297.58	23.845
1352985335631	297.58	23.845
1352985337589	297.58	23.87
1352985339593	297.59	23.875
1352985341612	297.59	23.85
1352985343512	297.59	23.85
1352985345526	297.58	23.87
1352985347543	297.58	23.845
1352985349465	297.58	23.87
1352985351464	297.59	23.875
1352985353469	297.59	23.875
1352985355437	297.59	23.85
1352985357417	297.59	23.875
1352985359406	297.59	23.875
1352985361368	297.57	23.87
1352985363362	297.57	23.845
1352985365367	297.57	23.87
1352985367325	297.58	23.87
1352985369298	297.58	23.87
1352985371289	297.58	23.87
1352985373279	297.58	23.89
1352985375258	297.58	23.87
1352985377251	297.58	23.89
1352985379208	297.58	23.89
1352985381175	297.57	23.89
1352985383201	297.59	23.875
1352985385156	297.58	23.87
1352985387136	297.58	23.87
1352985389159	297.58	23.87
1352985391112	297.59	23.85
1352985393094	297.58	23.89
1352985395098	297.58	23.87
1352985397075	297.57	23.87
1352985399059	297.59	23.875
1352985401043	297.58	23.87
1352985402997	297.59	23.875
1352985404962	297.59	23.875
1352985407009	297.59	23.895
1352985408945	297.59	23.895
1352985410929	297.59	23.875
1352985412922	297.58	23.89
1352985414893	297.59	23.85
1352985416864	297.59	23.85
1352985418890	297.59	23.895
1352985420840	297.58	23.89
1352985422823	297.59	23.875
1352985424818	297.59	23.895
1352985426771	297.59	23.895
1352985428776	297.59	23.875
1352985430779	297.59	23.875
1352985432754	297.59	23.895
1352985434704	297.59	23.895
1352985436712	297.59	23.875
1352985438657	297.59	23.875
1352985440642	297.59	23.895
1352985442640	297.59	23.875
1352985444590	297.59	23.875
1352985446592	297.59	23.875
1352985448595	297.58	23.89
1352985450567	297.58	23.87
1352985452532	297.59	23.875
1352985454564	297.58	23.89
1352985456524	297.58	23.89
1352985458468	297.58	23.89
1352985460500	297.59	23.895
1352985462435	297.59	23.895
1352985464444	297.59	23.875
1352985466437	297.59	23.875
1352985468393	297.59	23.875
1352985470374	297.59	23.895
1352985472390	297.59	23.875
1352985474340	297.59	23.895
1352985476300	297.59	23.895
1352985478313	297.59	23.895
1352985480260	297.6	23.875
1352985482257	297.6	23.875
1352985484253	297.6	23.895
1352985486221	297.61	23.895
1352985488202	297.6	23.875
1352985490220	297.6	23.875
1352985492152	297.6	23.875
1352985494152	297.6	23.875
1352985496146	297.59	23.895
1352985498097	297.6	23.895
1352985500089	297.61	23.895
1352985502071	297.61	23.895
1352985504039	297.6	23.85
1352985506021	297.6	23.85
1352985508032	297.61	23.895
1352985509981	297.61	23.895
1352985511979	297.61	23.875
1352985513979	297.61	23.85
1352985515949	297.61	23.895
1352985517913	297.61	23.895
1352985519915	297.61	23.875
1352985521871	297.6	23.875
1352985523872	297.61	23.875
1352985525876	297.62	23.85
1352985527826	297.62	23.85
1352985529812	297.61	23.895
1352985531829	297.61	23.895
1352985533782	297.61	23.875
1352985535767	297.61	23.85
1352985537783	297.61	23.875
1352985539717	297.61	23.875
1352985541715	297.61	23.875
1352985543718	297.61	23.875
1352985545693	297.6	23.895
1352985547654	297.61	23.875
1352985549654	297.61	23.875
1352985551620	297.6	23.875
1352985553590	297.6	23.875
1352985555606	297.61	23.875
1352985557570	297.6	23.895
1352985559540	297.61	23.895
1352985561565	297.61	23.875
1352985563487	297.61	23.875
1352985565475	297.61	23.875
1352985567508	297.61	23.875
1352985569460	297.61	23.875
1352985571446	297.61	23.895
1352985573430	297.61	23.895
1352985575387	297.61	23.895
1352985577392	297.61	23.895
1352985579394	297.61	23.895
1352985581342	297.61	23.875
1352985583332	297.61	23.85
1352985585347	297.61	23.85
1352985587312	297.61	23.875
1352985589287	297.61	23.85
1352985591269	297.61	23.85
1352985593225	297.61	23.895
1352985595239	297.61	23.895
1352985597228	297.61	23.895
1352985599202	297.61	23.895
1352985601200	297.61	23.895
1352985603186	297.61	23.895
1352985605112	297.61	23.895
1352985607099	297.6	23.875
1352985609127	297.61	23.875
1352985611078	297.61	23.895
1352985613058	297.61	23.875
1352985615079	297.61	23.875
1352985617034	297.6	23.875
1352985619003	297.6	23.895
1352985621020	297.61	23.85
1352985622982	297.61	23.875
1352985624943	297.61	23.875
1352985626964	297.61	23.875
1352985628916	297.61	23.875
1352985630893	297.61	23.875
1352985632915	297.61	23.875
1352985634884	297.61	23.895
1352985636866	297.61	23.85
1352985638861	297.61	23.875
1352985640837	297.61	23.875
1352985642785	297.61	23.895
1352985644813	297.61	23.895
1352985646756	297.61	23.895
1352985648747	297.61	23.895
1352985650760	297.61	23.875
1352985652700	297.61	23.875
1352985654684	297.61	23.875
1352985656692	297.61	23.875
1352985658682	297.61	23.875
1352985660660	297.61	23.875
1352985662652	297.61	23.895
1352985664599	297.61	23.895
1352985666599	297.62	23.895
1352985668591	297.62	23.895
1352985670550	297.62	23.895
1352985672527	297.62	23.895
1352985674543	297.6	23.895
1352985676511	297.6	23.895
1352985678487	297.6	23.895
1352985680490	297.6	23.895
1352985682421	297.61	23.875
1352985684407	297.61	23.895
1352985686418	297.61	23.895
1352985688369	297.61	23.895
1352985690349	297.61	23.915
1352985692356	297.61	23.915
1352985694317	297.61	23.915
1352985696301	297.61	23.915
1352985698299	297.61	23.895
1352985700248	297.61	23.895
1352985702230	297.61	23.895
1352985704248	297.61	23.895
1352985706204	297.61	23.895
1352985708191	297.61	23.895
1352985710197	297.61	23.915
1352985712155	297.61	23.915
1352985714124	297.61	23.915
1352985716153	297.61	23.915
1352985718131	297.61	23.915
1352985720084	297.61	23.915
1352985722132	297.61	23.915
1352985724079	297.61	23.935
1352985726050	297.61	23.915
1352985728062	297.61	23.915
1352985730011	297.62	23.935
1352985732015	297.62	23.915
1352985734001	297.62	23.915
1352985735982	297.63	23.92
1352985737955	297.63	23.92
1352985739972	297.62	23.915
1352985741921	297.63	23.92
1352985743900	297.62	23.935
1352985745936	297.62	23.915
1352985747892	297.62	23.915
1352985749875	297.62	23.895
1352985751878	297.62	23.895
1352985753830	297.61	23.915
1352985755811	297.61	23.915
1352985757819	297.62	23.915
1352985759770	297.62	23.915
1352985761771	297.62	23.915
1352985763785	297.62	23.915
1352985765736	297.61	23.915
1352985767710	297.61	23.915
1352985769717	297.62	23.895
1352985771685	297.61	23.895
1352985773672	297.61	23.895
1352985775683	297.61	23.895
1352985777654	297.62	23.895
1352985779634	297.61	23.875
1352985781633	297.61	23.875
1352985783580	297.61	23.875
1352985785566	297.61	23.875
1352985787574	297.61	23.915
1352985789552	297.61	23.895
1352985791524	297.6	23.895
1352985793530	297.6	23.895
1352985795503	297.61	23.875
1352985797481	297.61	23.895
1352985799479	297.61	23.895
1352985801421	297.61	23.895
1352985803411	297.61	23.895
1352985805430	297.61	23.895
1352985807365	297.61	23.895
1352985809384	297.61	23.895
1352985811398	297.61	23.915
1352985813330	297.61	23.915
1352985815325	297.61	23.915
1352985817340	297.61	23.915
1352985819293	297.61	23.915
1352985821278	297.61	23.895
1352985823314	297.62	23.915
1352985825238	297.62	23.915
1352985827237	297.62	23.895
1352985829256	297.61	23.915
1352985831207	297.61	23.895
1352985833171	297.61	23.895
1352985835184	297.61	23.895
1352985837170	297.61	23.895
1352985839122	297.61	23.895
1352985841166	297.61	23.915
1352985843123	297.61	23.875
1352985845072	297.61	23.875
1352985847067	297.61	23.915
1352985849038	297.61	23.895
1352985851066	297.61	23.915
1352985853067	297.61	23.915
1352985854991	297.61	23.915
1352985857006	297.61	23.895
1352985859010	297.61	23.895
1352985860977	297.61	23.915
1352985862967	297.61	23.895
1352985864968	297.61	23.915
1352985866903	297.61	23.915
1352985868894	297.6	23.915
1352985870918	297.61	23.895
1352985872875	297.61	23.895
1352985874861	297.6	23.875
1352985876844	297.6	23.875
1352985878830	297.6	23.895
1352985880797	297.6	23.895
1352985882797	297.6	23.915
1352985884771	297.6	23.915
1352985886761	297.61	23.895
1352985888795	297.6	23.895
1352985890715	297.6	23.895
1352985892732	297.59	23.915
1352985894730	297.59	23.915
1352985896680	297.59	23.915
1352985898649	297.59	23.915
1352985900708	297.59	23.915
1352985902614	297.59	23.915
1352985904648	297.59	23.915
1352985906616	297.59	23.915
1352985908572	297.59	23.915
1352985910561	297.59	23.915
1352985912592	297.58	23.915
1352985914563	297.58	23.89
1352985916524	297.58	23.89
1352985918536	297.58	23.935
1352985920469	297.58	23.935
1352985922471	297.59	23.935
1352985924488	297.59	23.935
1352985926441	297.59	23.935
1352985928442	297.59	23.935
1352985930411	297.59	23.935
1352985932394	297.59	23.935
1352985934396	297.59	23.935
1352985936393	297.59	23.935
1352985938346	297.59	23.955
1352985940316	297.59	23.955
1352985942328	297.59	23.955
1352985944289	297.6	23.915
1352985946259	297.6	23.915
1352985948260	297.6	23.935
1352985950218	297.61	23.915
1352985952208	297.61	23.935
1352985954207	297.6	23.915
1352985956168	297.6	23.915
1352985958174	297.61	23.935
1352985960176	297.61	23.935
1352985962134	297.6	23.935
1352985964091	297.6	23.935
1352985966119	297.6	23.915
1352985968058	297.61	23.935
1352985970060	297.6	23.935
1352985972043	297.6	23.935
1352985973989	297.6	23.915
1352985975964	297.6	23.915
1352985977988	297.61	23.915
1352985979912	297.61	23.915
1352985981939	297.6	23.935
1352985983925	297.6	23.935
1352985985877	297.6	23.935
1352985987850	297.6	23.935
1352985989847	297.6	23.915
1352985991818	297.61	23.895
1352985993821	297.61	23.915
1352985995820	297.6	23.935
1352985997773	297.6	23.915
1352985999774	297.61	23.895
1352986001752	297.61	23.895
1352986003702	297.61	23.915
1352986005702	297.6	23.915
1352986007697	297.6	23.935
1352986009666	297.6	23.935
1352986011660	297.59	23.915
1352986013651	297.6	23.915
1352986015632	297.59	23.935
1352986017596	297.59	23.935
1352986019579	297.59	23.935
1352986021563	297.59	23.915
1352986023543	297.59	23.935
1352986025549	297.59	23.935
1352986027508	297.59	23.915
1352986029492	297.59	23.915
1352986031508	297.59	23.915
1352986033454	297.59	23.935
1352986035435	297.59	23.935
1352986037458	297.6	23.915
1352986039386	297.6	23.915
1352986041391	297.6	23.935
1352986043398	297.59	23.915
1352986045354	297.58	23.935
1352986047354	297.58	23.915
1352986049360	297.58	23.915
1352986051327	297.59	23.935
1352986053299	297.59	23.935
1352986055315	297.59	23.915
1352986057289	297.59	23.935
1352986059266	297.59	23.935
1352986061254	297.59	23.935
1352986063215	297.6	23.935
1352986065216	297.6	23.915
1352986067201	297.6	23.915
1352986069153	297.59	23.915
1352986071149	297.6	23.915
1352986073164	297.6	23.915
1352986075122	297.6	23.915
1352986077076	297.6	23.915
1352986079111	297.6	23.915
1352986081060	297.6	23.915
1352986083059	297.6	23.895
1352986085062	297.6	23.895
1352986087019	297.59	23.895
1352986089005	297.6	23.915
1352986091005	297.6	23.915
1352986092955	297.6	23.895
1352986094953	297.6	23.915
1352986096956	297.61	23.915
1352986098922	297.6	23.895
1352986100875	297.6	23.915
1352986102885	297.6	23.915
1352986104857	297.6	23.895
1352986106817	297.6	23.895
1352986108816	297.6	23.895
1352986110801	297.59	23.895
1352986112776	297.59	23.895
1352986114780	297.6	23.895
1352986116742	297.6	23.915
1352986118729	297.6	23.915
1352986120734	297.6	23.915
1352986122699	297.59	23.915
1352986124664	297.59	23.915
1352986126674	297.6	23.915
1352986128626	297.6	23.915
1352986130618	297.61	23.915
1352986132634	297.6	23.915
1352986134546	297.6	23.915
